id,fiber_optic_internet,care_services,contract_2_years,family_discount,online_application,tenure,churn
8698292762,0,0,0,0,0,33,0
3879538440,1,0,1,1,0,63,1
5420380144,0,0,0,0,1,18,0
7357160047,0,0,1,0,0,69,0
6692699631,0,0,0,0,0,40,1
2237395561,0,0,0,0,0,8,0
6494581829,0,0,0,0,0,1,1
5155388145,0,0,0,0,1,11,1
2444671827,1,0,0,0,1,13,0
6508421828,1,1,1,1,0,71,0
6102597765,1,0,1,0,0,57,0
2379144636,0,1,0,0,0,8,0
1270592358,0,0,0,0,1,13,1
2439437035,0,0,1,0,1,45,0
2638328335,0,0,1,0,1,19,1
8933111732,0,0,0,0,0,20,0
4339580439,0,0,0,0,1,1,1
6097095350,0,0,0,0,0,1,1
3334229350,0,0,1,0,1,54,1
7360167225,0,0,0,0,1,4,0
7641340127,1,1,1,0,0,31,0
4683130054,1,1,1,1,0,69,1
3130362449,1,1,0,1,0,17,0
8261476957,0,0,0,0,1,5,0
8893126038,0,0,1,0,0,68,1
2802635350,0,0,0,0,0,7,0
2781428363,1,1,1,1,0,54,0
6586146226,0,0,0,0,1,12,0
1152485922,1,0,0,0,0,16,0
4467005737,0,0,1,0,0,63,0
2613672550,0,0,0,0,0,12,1
2428061247,1,1,1,1,0,66,0
8081134157,0,0,1,0,0,57,0
3387094127,1,0,1,1,0,72,1
2708662722,1,1,1,0,0,24,0
7101355240,1,0,0,0,0,33,0
5561015864,1,1,1,0,0,22,0
3128344149,0,0,1,0,0,58,0
2569089334,0,0,1,0,0,63,0
5691402623,0,0,1,0,1,68,1
7337327649,1,0,1,1,0,55,0
4579519639,0,0,0,0,0,3,0
4926058452,0,1,0,0,0,3,0
7781599555,1,0,1,1,0,71,0
7122572124,1,0,0,0,0,36,1
5310050844,0,0,0,0,1,6,1
1331095148,1,0,0,0,1,15,0
4104389222,1,1,1,0,0,48,0
4334351935,0,0,0,0,0,11,1
8271002628,1,0,0,0,0,30,0
2323051747,0,0,0,0,1,5,0
5594513140,0,0,1,1,1,71,1
2772145761,0,0,0,0,0,22,0
5903015754,0,0,0,0,0,22,0
4577347245,0,0,0,0,1,18,0
3890077457,0,0,1,1,0,72,0
6501394460,0,0,0,0,1,49,1
5067389843,1,1,0,0,0,34,0
6517010846,1,0,1,0,0,32,0
4649420829,0,0,0,0,1,4,1
8509205030,0,0,0,0,1,2,1
5704175163,0,0,0,0,1,12,0
1191194024,0,0,0,0,0,8,1
2186158939,0,1,0,0,0,4,0
5304478462,0,1,0,0,0,3,0
1055207361,0,0,0,0,1,1,1
1259153327,1,0,1,1,0,72,0
1919185930,0,1,1,0,0,6,0
4502566951,0,0,1,0,1,40,0
4443113162,0,0,0,0,1,26,1
3045452551,0,0,0,0,1,15,1
2776692456,0,0,1,1,0,71,0
3765059156,1,1,1,0,1,46,1
2841314561,0,0,0,0,0,8,0
1716453239,1,0,1,1,1,67,1
6401127633,1,1,1,0,0,25,0
4053430363,1,0,0,0,1,22,0
2035417329,0,0,0,0,0,12,0
8262084126,0,1,1,0,0,12,1
5754518826,1,0,1,1,0,72,0
1690062653,0,0,0,0,1,23,1
6010615360,0,0,0,0,0,7,0
6017527230,1,0,1,0,1,33,1
4376376024,0,1,0,0,0,5,1
4921657422,0,0,1,1,0,71,0
2344545837,0,1,1,0,0,10,0
7649013723,0,0,0,0,0,23,0
8618515248,0,0,0,0,1,9,1
6154664660,0,0,0,0,1,7,1
7373056658,0,0,1,0,1,15,0
2596516754,0,0,0,0,0,7,1
3348299753,0,1,0,0,0,9,0
1962045228,1,0,0,0,0,22,0
4810383937,0,0,0,0,1,4,1
8765516254,1,0,1,0,0,15,0
8569594442,0,1,0,0,0,4,0
3852260157,1,1,0,1,0,13,0
7494527164,1,1,1,1,0,70,0
8733315251,1,1,0,0,0,25,1
4029033659,1,0,1,0,0,68,1
6718076650,1,1,1,0,0,14,0
6916177354,1,0,0,0,0,28,0
3361446522,0,0,1,1,0,68,0
2798366244,0,0,0,1,1,24,0
4512565253,1,0,1,0,0,44,0
6135496762,0,0,0,0,0,3,1
5320014350,0,0,1,1,0,61,0
3775091842,0,0,1,0,0,21,0
5883109431,0,0,1,0,1,25,1
7640346952,0,0,1,0,0,65,0
6365376726,0,0,0,0,1,1,1
4200044039,0,0,0,0,0,1,0
7132284659,0,0,1,0,1,60,1
8984465161,0,0,0,0,0,8,0
4163143762,0,0,1,0,0,58,0
4382455147,0,0,0,0,1,27,1
2363298642,0,0,0,0,0,10,1
5912136025,1,0,1,1,0,51,0
7533101652,0,0,0,0,1,4,0
5327305627,1,0,1,0,0,25,0
1185327357,1,1,1,0,0,13,0
4975122123,0,0,0,0,0,1,1
8796180846,0,0,1,0,0,17,0
6388608230,0,0,1,1,0,68,1
4421454231,0,0,0,0,0,17,0
2366438859,0,0,1,0,1,69,1
7681349423,0,1,0,0,0,1,1
8500017734,0,0,0,0,0,15,1
5361225256,1,0,1,0,0,15,0
5873576045,0,0,1,0,0,44,0
8346129944,1,0,0,1,0,45,0
4547160636,1,0,1,1,0,51,0
6674442852,0,0,0,0,0,17,0
6322099752,0,0,0,0,1,2,1
3459127454,1,1,1,1,0,72,0
4492613156,0,1,0,0,0,3,0
5050057663,0,0,1,0,0,31,0
2329002859,0,0,0,0,1,1,1
6280699438,0,0,0,0,0,38,0
4421170947,1,0,0,0,0,52,1
3166198228,0,0,1,1,0,69,0
8654018253,0,0,0,0,0,1,1
1761659239,0,0,0,0,0,3,1
7789561042,0,1,0,0,0,11,0
1532299863,1,0,1,0,1,27,0
7904688945,0,0,0,0,0,1,1
4591172041,0,0,0,0,1,3,0
8554447628,1,1,1,1,0,67,0
2736336157,0,0,1,0,1,31,0
7471003861,0,0,0,0,0,46,0
2223688337,0,0,0,0,0,6,1
1143077648,0,0,0,0,1,2,1
1851291464,0,0,0,0,0,8,0
1254267945,0,0,0,0,0,7,1
4272600758,0,0,0,0,1,3,0
1769037352,1,0,0,1,0,24,0
3121538861,1,1,1,0,0,35,0
4263234338,0,1,1,0,0,8,0
1546490753,1,0,1,1,0,72,0
2453245053,1,1,1,1,0,71,0
7838375432,0,0,0,0,0,7,1
5662270251,0,0,0,0,1,2,1
6472506757,1,1,1,0,0,49,0
1391094625,0,0,0,0,1,35,1
8939240644,0,0,0,0,1,43,0
8683685025,0,0,0,0,0,37,1
8067677960,0,1,0,0,0,1,1
2826672943,0,1,0,0,0,1,0
4399026844,0,0,0,0,0,19,0
2276179643,0,0,0,0,0,1,0
5892105626,0,0,0,0,0,2,1
1036585560,0,0,0,0,1,21,1
1773327023,0,0,0,0,1,34,0
1349260536,0,0,1,0,1,61,1
3812293646,1,0,0,0,1,53,1
3873084761,1,0,1,1,0,72,0
8803533024,1,0,0,1,1,37,0
1027060165,0,1,1,0,0,2,0
8044288361,0,0,0,0,0,1,1
4458455953,0,0,1,0,0,68,0
6003639043,0,0,1,1,0,71,1
8126314044,0,1,0,0,0,6,1
4943119645,0,0,0,0,1,17,0
2185158939,0,1,0,0,0,4,0
3344593630,0,0,0,0,0,12,1
2261174635,0,0,0,1,0,50,1
1033424951,1,0,1,0,0,13,1
6237258451,0,0,0,0,1,8,0
5050293135,1,0,1,1,0,71,0
1030162829,0,0,1,0,0,48,1
4563248055,0,1,0,0,0,12,1
7829475660,0,0,1,0,0,58,0
1650252522,1,0,1,0,0,45,1
8652545538,0,0,0,0,0,1,1
3506468046,0,0,0,0,0,22,1
4511546428,1,0,0,0,0,24,1
1238333434,1,0,1,1,0,68,1
8660566524,0,1,1,0,0,4,0
1733682738,0,0,0,0,1,6,1
1252515324,0,0,0,0,1,1,0
7402353739,1,0,1,0,0,29,0
6070686532,1,1,1,1,0,64,0
5176195745,1,0,1,0,0,42,1
8539203951,0,0,0,0,1,16,0
4806398532,0,0,0,0,1,4,1
3324325430,0,0,0,0,1,1,1
5789635632,1,1,0,1,0,27,1
5864362047,1,1,1,1,0,71,0
6094069561,0,1,0,0,0,1,0
2614672550,0,0,0,0,0,12,1
5136567553,1,0,0,0,1,39,1
8771568336,0,1,1,0,0,4,0
6989447923,0,0,1,0,0,61,0
5362518527,1,1,1,1,0,60,0
1058401155,1,0,1,0,0,28,0
1963333747,1,0,1,0,0,40,0
6514326927,0,0,0,0,1,33,1
2223325134,0,0,1,0,0,66,1
6339620542,1,1,0,1,0,19,1
1785167748,1,1,1,1,0,72,1
4134305034,0,0,1,0,0,67,0
1201059848,0,0,1,0,0,51,0
7700515561,0,1,0,0,0,8,0
2932147846,0,0,0,0,1,13,0
2271029835,0,0,0,0,1,35,1
8649303861,1,0,0,0,0,46,1
8168327864,0,0,1,0,0,60,0
7307367437,0,1,0,0,0,1,1
3456392130,0,1,0,0,0,3,1
8437023859,0,0,0,0,1,18,1
5134032653,0,0,1,0,0,52,0
1510006935,1,1,1,1,0,50,0
5907542242,0,0,0,0,0,10,1
3335430457,1,0,1,1,0,72,0
8343195626,0,0,0,0,0,33,0
7227446447,0,0,0,0,0,41,1
8449194734,1,0,0,0,0,14,0
7503153640,0,0,1,0,0,63,0
7322401242,0,0,1,0,1,7,0
2690619547,0,0,1,0,0,69,0
4150462530,0,1,0,0,0,1,1
5489666654,1,0,1,0,0,36,0
2179558461,1,1,0,1,0,13,0
4003344047,0,0,1,0,1,46,0
1776276862,1,0,1,1,0,67,0
4293135644,0,0,0,0,1,13,1
6505203732,0,1,0,1,0,7,0
7334516552,1,1,1,1,0,54,0
8178065347,1,1,0,0,0,17,1
7651346861,0,0,0,0,0,42,1
6943219064,0,0,0,0,1,1,1
2549022964,0,0,0,0,0,30,0
2544253445,1,0,0,1,1,34,0
5791534523,1,0,0,0,0,21,0
6526213228,0,0,0,0,1,15,0
4958014423,0,0,1,0,0,64,0
5078177758,0,0,1,0,0,60,0
3046688562,1,0,1,1,0,54,0
6071102347,0,0,1,1,0,60,0
5655600246,1,1,0,1,0,24,0
8369656057,0,1,0,1,0,8,1
5301221242,0,0,1,0,0,64,0
1064623349,0,0,0,0,1,3,1
6582274643,0,1,1,0,0,3,0
5264424728,0,0,0,0,1,22,0
3815101453,1,0,1,1,0,71,0
6665599161,0,0,0,1,1,35,0
3610286540,0,0,0,0,1,6,1
6540525056,0,0,1,0,0,69,1
5100287523,0,0,1,0,1,70,1
1152644222,1,1,0,1,0,27,0
5292503135,0,1,1,0,0,10,1
1915224128,0,0,1,1,0,69,0
6358688449,0,0,0,0,1,3,1
8972146746,0,0,0,0,0,31,1
2918180943,0,0,0,0,1,1,0
1194218522,1,1,1,1,0,69,0
5107095445,1,1,1,1,0,71,0
8741696845,1,0,1,1,1,70,1
7755391448,0,0,1,1,0,71,0
7459469743,0,0,0,0,1,1,0
6325176455,1,0,1,0,0,63,0
6489100929,1,0,1,1,0,71,0
4281168934,0,0,1,1,0,72,0
7065312738,1,0,1,1,0,72,0
5484306023,0,0,0,0,1,21,0
3011662540,0,0,0,0,1,1,1
2125604146,1,1,0,1,0,47,0
7139207665,1,0,1,1,0,72,1
3848511139,0,0,0,0,0,42,0
8262301461,1,1,1,1,0,67,0
2249337050,1,1,1,1,0,71,0
1686675023,0,0,0,0,1,4,1
5215050945,0,1,0,0,0,1,1
1754215533,1,1,0,1,0,15,0
4601091244,0,1,1,0,0,12,0
1843052243,0,0,1,0,0,55,0
7900496640,0,0,0,0,0,13,0
4689425146,0,0,1,0,0,49,0
7699419336,0,0,1,0,1,55,1
1081307740,0,0,0,0,1,4,1
4557430645,1,0,0,1,0,33,1
1971676050,0,0,0,0,0,4,0
5736009327,1,0,1,1,0,66,0
1025001537,0,0,0,0,1,25,0
8340357129,1,1,1,0,0,72,0
1688219862,0,0,0,0,0,7,1
4516064932,0,0,0,0,0,24,0
2016469655,0,0,0,0,1,24,1
3701078860,1,0,1,1,0,72,0
6723320543,0,0,0,0,1,1,1
7188026028,1,0,0,0,1,29,0
7967208961,0,1,0,0,0,10,0
6000313245,0,0,0,0,1,17,1
3342122358,1,1,1,1,0,72,0
8022433833,1,0,1,1,0,68,0
2937200733,1,0,1,0,0,53,0
3243146927,0,0,0,0,1,24,1
8871643528,0,1,0,0,0,9,0
4609691723,0,0,0,0,0,5,0
1299366633,0,0,0,0,1,1,1
4415555337,0,1,0,0,1,1,0
6208368443,0,0,0,0,1,1,1
8186588628,0,0,0,0,0,45,1
7807631037,0,1,0,0,0,12,0
6306292326,0,0,0,0,1,1,0
4360527728,1,0,1,1,0,71,1
2047170223,0,0,1,1,0,69,0
2036293053,0,1,0,0,0,12,0
2111273858,1,0,1,1,0,66,0
3331114539,0,0,0,0,1,2,1
3071082132,0,0,1,0,1,47,1
2954465531,1,1,0,0,0,22,0
4758429749,1,1,0,1,0,45,0
7448619642,1,0,0,0,0,13,0
5595637041,0,0,0,0,1,13,1
8979524641,0,0,1,1,0,70,0
4353315647,1,0,1,1,0,69,0
4318528354,0,0,1,0,0,68,1
6331028930,0,0,0,0,1,8,1
3121217934,0,0,0,0,0,2,0
5150211536,1,1,1,0,0,46,0
5155680753,1,1,1,1,0,72,0
4739068863,1,0,1,0,0,52,0
6220042938,0,0,0,0,0,18,0
1569672622,1,0,1,1,0,71,1
4968209944,0,0,0,0,1,11,1
1829291126,1,0,1,1,0,72,1
2383134557,1,0,1,0,0,51,0
5805540831,0,0,1,0,0,57,0
6942220463,0,0,0,0,1,1,1
5567270040,1,0,1,0,0,53,0
6488458128,0,0,0,0,0,33,0
6133128645,1,0,1,0,0,63,0
7322366750,1,0,1,0,0,54,1
2077322539,0,0,0,0,1,12,1
5149187045,1,0,0,1,0,43,0
3582384736,0,0,0,0,0,46,0
2560415147,0,0,0,0,0,11,0
1763120264,0,0,0,0,1,1,1
7553177443,1,1,1,1,0,72,0
5268623652,0,0,0,0,0,54,1
6162562423,1,1,1,1,0,58,1
5051476838,0,0,0,0,0,24,1
4541533533,1,0,1,1,0,52,0
8785175039,1,0,1,0,0,62,0
3471003426,0,1,0,0,0,1,0
2754426232,0,0,1,0,1,35,1
2224129250,1,0,1,1,0,70,0
7242031248,0,0,0,0,1,22,1
2613199653,0,0,0,0,0,9,0
3362159522,1,0,1,1,0,70,0
8804539534,1,0,1,0,0,54,0
3238025826,0,0,1,0,0,50,0
8448235855,1,0,1,0,0,49,0
1252576844,1,0,1,1,0,72,0
1458671665,1,1,0,0,0,37,0
5526029023,0,0,0,0,0,10,1
8864275535,0,1,0,0,0,1,0
3469453965,0,0,0,0,1,12,1
3366290942,1,0,1,1,0,52,0
3354508348,0,0,0,0,0,7,1
4940697446,1,0,0,0,0,31,0
1352326244,1,1,1,1,0,72,0
5591302043,0,1,0,0,0,9,0
1037585560,0,0,0,0,1,21,1
7450382323,0,0,0,0,1,43,1
6521083644,0,0,0,0,0,1,1
1472222265,1,0,0,1,0,23,0
3379251452,0,0,0,0,0,24,0
7491421727,0,0,0,0,0,3,1
6981064046,1,1,1,1,0,68,1
7804279522,1,1,1,0,0,55,1
4448698645,1,0,1,0,0,41,1
6942041948,0,0,0,0,1,22,1
2565122737,0,0,0,0,1,47,0
4583104450,1,0,1,0,0,52,0
6538447162,0,0,0,0,1,3,0
4419055046,0,0,1,1,0,72,0
5870477324,0,0,0,0,0,9,0
4011369432,1,0,1,0,0,30,1
4626224856,1,1,1,0,0,64,1
5087184242,1,1,1,0,0,19,0
2076246839,1,0,1,1,0,67,0
5453133040,1,0,1,0,0,50,0
8867386951,0,0,1,0,1,41,1
3526382943,1,1,1,0,0,24,0
1522677164,0,0,0,0,1,3,1
6693697759,0,0,1,0,1,35,0
6007060743,1,0,1,0,0,51,0
1961015044,1,0,0,0,0,15,0
5893169658,1,1,0,1,0,47,0
1138543131,0,0,0,0,0,32,1
4364084056,0,0,1,1,0,72,0
3954190064,0,0,0,0,1,56,1
2952022333,0,1,1,0,1,1,0
5342106262,1,0,1,0,0,14,1
7136553924,0,0,0,0,1,3,1
8748668654,1,0,1,1,0,71,0
3989623728,1,0,1,0,0,59,0
1428151553,0,0,0,0,1,2,1
8898043843,0,0,1,1,0,72,0
3118437955,1,0,0,1,0,55,1
3549280965,1,1,1,1,0,68,0
1127495532,1,0,0,0,0,17,0
6854488123,0,0,1,0,1,44,1
4341168627,0,0,1,0,0,70,1
5066389843,1,1,0,0,0,34,0
7546571523,0,0,1,0,0,58,0
1587350645,1,1,1,1,0,53,0
6481137464,1,0,1,0,0,58,0
7271632357,1,0,1,0,1,47,0
7445649639,0,0,0,0,1,3,1
3064271944,1,1,0,0,0,21,0
3974425854,0,0,0,0,1,46,0
1387369546,1,1,0,0,1,20,1
7348355052,0,0,0,0,1,20,1
6084661651,1,0,1,1,0,64,1
6650001827,0,0,1,1,0,71,0
3158020547,0,0,0,0,0,44,0
5408581934,0,0,0,0,0,34,0
6514283260,0,0,1,0,0,49,0
6796669128,0,0,1,1,0,72,0
6371560646,0,0,1,0,0,68,0
1496329160,1,0,1,1,0,72,1
5355522722,0,0,0,0,1,9,0
7303236264,0,0,0,0,1,1,1
3052150424,0,0,0,0,0,23,0
4349699225,0,0,1,1,0,64,1
2621108446,0,0,0,0,0,32,0
4607520257,0,0,1,1,0,72,0
1162227352,0,0,1,0,1,65,1
1494633936,0,0,0,0,0,15,1
7061366840,0,0,0,0,1,42,1
3968316529,1,0,1,0,0,52,0
8040634962,0,0,1,0,1,65,1
6590615135,0,1,1,0,0,2,0
6770284230,0,0,0,0,0,2,0
1603015164,0,0,0,0,1,8,0
8148005144,0,0,0,0,1,43,1
6624675245,1,0,0,0,0,35,1
8766297952,1,0,1,1,0,71,0
4284521547,1,1,1,1,0,61,1
7255315862,1,0,0,0,0,19,0
7823647730,0,0,1,0,0,64,0
3554417929,0,1,0,0,1,1,0
6589101034,0,0,0,0,0,9,0
3689470055,0,0,1,0,0,49,0
5302265145,0,0,0,0,0,4,1
6063610824,1,0,1,0,0,48,1
6376596263,0,0,0,0,1,5,0
2063319565,1,1,1,1,0,68,0
1398556431,1,0,1,1,0,70,0
4482238630,0,1,1,0,1,8,0
7087054726,0,0,1,0,0,65,0
2124475459,1,1,1,1,0,72,0
7539306423,0,0,1,0,0,51,1
1987475150,1,1,1,1,0,56,0
3411208453,1,0,1,0,1,36,0
1808361742,1,0,1,1,0,72,0
6428655439,0,0,0,0,1,14,1
6726339128,0,0,1,0,0,58,1
4809383937,0,0,0,0,1,4,1
7670034638,0,0,0,0,1,1,0
7985662341,1,0,0,0,0,25,0
5852166156,0,0,0,0,1,9,1
5269623652,0,0,1,0,0,54,0
5017223329,1,0,1,0,0,27,0
8262139958,0,0,0,0,1,8,0
3483479737,0,0,1,0,0,61,0
2888110753,1,0,1,1,0,60,0
1019523426,0,0,0,0,1,20,1
1480492856,1,1,1,0,0,45,0
3095065255,1,1,0,1,0,35,1
1757103827,0,0,0,0,0,14,1
3342087434,0,0,0,0,0,3,0
8462296848,1,0,1,1,0,72,0
5729592957,0,0,0,0,1,8,1
7129294129,0,0,0,0,1,9,0
1532347447,0,0,0,0,0,4,1
1599015362,0,0,1,0,0,70,0
4040466238,1,1,1,1,0,51,0
7052579624,1,1,1,1,0,71,1
1488054425,1,0,0,0,0,13,1
6579597243,1,0,1,0,0,17,0
6251074954,0,1,1,0,0,63,0
2512620423,1,0,1,0,1,15,0
5736119850,0,0,0,0,1,12,0
5080165246,0,0,1,0,0,53,0
4805016028,0,1,0,1,0,10,1
5199125550,1,1,0,1,0,47,0
4316142045,1,1,1,0,0,48,0
2264630725,1,0,1,1,0,48,0
1933640527,0,0,0,0,0,32,1
1148298828,0,0,0,0,0,12,1
8039654537,1,1,1,1,0,61,0
1114080855,0,0,0,0,1,1,1
6196457624,1,1,1,1,0,71,0
1487580235,0,0,0,0,1,17,1
1028443261,1,1,0,1,0,28,0
4131159741,0,0,1,0,1,46,0
1994343156,1,1,1,0,0,25,1
3306384343,0,1,1,1,0,58,1
8043529925,0,0,0,0,1,1,0
5525416458,0,1,1,1,0,72,0
3047482953,1,0,0,0,0,25,0
2316308550,1,1,1,1,0,68,0
1268208140,0,0,0,0,1,32,1
3928585646,1,1,0,1,0,47,1
3650504245,0,1,0,0,0,1,1
7730430861,0,0,0,0,1,24,1
3029662826,0,0,1,0,1,10,0
6513525955,0,1,1,0,0,9,0
7467548323,1,0,0,0,0,21,0
8678114857,0,1,0,0,1,1,0
2035105324,1,1,1,0,0,36,0
8864068943,0,0,1,0,0,51,0
4961335624,1,1,1,0,0,64,1
3275199128,0,0,0,0,1,1,1
8563466339,1,0,0,0,0,46,1
3841155747,0,0,0,0,1,1,1
4621132843,0,0,0,0,0,1,0
5750450662,1,1,1,1,0,72,1
2542088149,0,0,0,0,1,6,1
3723336954,0,0,0,0,0,2,1
4539429664,0,0,1,0,0,51,0
2818578851,1,0,0,1,0,47,0
5816386754,1,0,1,1,0,51,0
3987052346,0,0,0,0,0,23,1
6169186430,0,0,0,0,0,1,0
4043595245,0,1,1,0,0,62,0
6763443963,0,0,0,0,1,3,1
6600018657,0,0,0,0,1,1,1
8721109240,0,0,0,0,1,1,0
8344512125,0,0,0,0,1,47,0
3705455763,0,1,0,0,0,1,1
4682283762,0,0,0,0,1,3,1
5784202952,0,1,0,0,0,1,1
5055348432,1,0,1,0,0,26,0
4422687339,0,0,0,0,0,34,0
6589495034,1,1,0,0,1,13,0
5486584363,0,0,1,0,0,35,1
1437229564,1,0,1,1,0,48,0
7259505923,1,0,0,1,0,44,1
6909557959,0,0,1,0,0,46,0
7010267561,0,0,0,0,1,4,1
1540125828,0,0,0,0,1,2,0
2497528059,0,0,0,0,1,1,1
3407191135,1,0,0,0,0,24,1
1644025236,0,0,0,0,1,2,1
5799020241,0,0,0,0,0,14,0
1217067649,1,1,1,0,0,48,0
7441145924,0,0,0,0,1,4,1
6147551441,0,0,0,0,0,1,1
7156371959,1,1,1,0,0,62,0
2790098047,1,0,1,0,1,39,0
4626342040,0,0,1,0,0,28,0
6957075429,0,0,0,0,1,20,1
1053040061,1,1,1,0,0,23,1
5885320723,1,1,1,0,0,17,1
1614530626,1,1,1,1,0,70,0
2565396245,1,1,1,1,0,72,0
4830535662,0,0,0,0,0,18,1
2077437632,1,1,1,0,0,63,0
5434659147,0,0,0,0,1,13,1
3132284553,0,1,0,0,0,12,0
3243243027,0,1,0,0,0,3,1
1381651334,1,1,0,1,0,18,0
1972400065,1,1,1,1,0,72,0
4920433253,0,0,0,0,0,5,0
5971586624,0,0,0,0,1,10,1
5727496150,1,1,1,1,0,68,0
2593389734,0,0,1,0,0,53,0
1541125828,0,0,0,0,1,2,0
8285616324,0,1,1,0,0,59,0
3852308035,0,1,1,0,0,9,0
2842314561,0,0,0,0,0,8,0
5510069065,0,1,0,0,0,1,0
7714531252,1,0,0,1,0,37,0
5271470648,0,1,1,0,0,58,1
7543541138,0,1,1,1,0,72,0
2196634364,0,0,0,0,1,50,1
1196543649,0,0,0,0,0,45,0
8532586850,0,0,0,0,1,1,1
8917312155,0,1,0,0,0,4,1
6883559736,0,0,0,0,0,10,0
1515683455,0,0,0,0,0,29,0
1876031755,1,1,1,1,0,71,0
6310363559,0,0,0,0,1,29,1
1718566437,1,0,1,0,0,49,0
6770514646,0,0,0,0,1,41,0
1361183338,0,1,0,0,0,1,1
1951104931,1,0,0,0,0,16,0
5268394628,0,1,1,1,0,72,0
1164535036,1,1,0,0,0,18,0
3620594362,0,0,0,0,0,37,0
8654541648,0,1,1,1,0,65,1
8735531454,1,0,0,0,0,26,1
7878501226,0,0,0,0,1,14,0
1514428859,0,0,1,0,0,12,1
2593333052,0,1,0,0,1,12,0
4482064132,1,0,0,0,1,43,1
6071211965,0,0,0,0,1,31,0
4784392459,0,1,1,0,1,67,1
6388085361,1,1,1,1,0,68,0
1350260536,0,1,1,0,1,61,1
4427296643,0,0,0,0,0,5,1
1303067733,0,0,0,0,1,2,1
5455416953,1,1,1,0,0,61,0
2723144257,0,0,0,0,1,1,1
8984617962,0,1,0,1,0,8,0
8019446029,1,0,1,0,0,48,0
3615552129,0,1,0,0,0,2,0
1022511822,0,0,0,0,1,11,1
7294639957,1,0,1,0,0,15,0
4395478925,0,1,1,0,0,55,0
8947612338,0,0,0,0,1,47,1
5246693445,0,1,0,0,0,3,0
3174274227,1,1,0,1,0,31,0
8699025164,0,0,1,0,0,51,0
3703221360,1,1,1,1,0,66,0
5490099144,0,1,0,1,0,10,0
1308231039,1,1,1,1,0,72,0
2450205728,0,0,0,0,1,7,1
5170436844,1,1,1,1,0,71,0
4858329260,1,0,0,0,0,24,1
5401464328,1,1,0,0,0,37,0
1900559644,0,0,0,0,1,17,1
8410576942,1,1,1,1,0,72,0
2906038140,0,0,1,0,0,41,0
6855271228,1,0,0,0,0,19,0
8524587449,1,1,0,1,0,14,0
7475410265,1,1,1,0,0,33,0
6913430234,0,0,0,0,1,25,1
6448701729,1,0,0,0,0,13,0
6745611428,1,1,1,0,0,17,0
5828605147,1,0,1,0,0,39,0
8939447740,0,0,0,0,1,1,0
7943323153,1,1,1,0,0,61,0
4993618047,1,1,0,0,0,18,1
4266458630,1,1,0,0,0,11,0
3311624162,0,0,0,0,1,3,0
2572540543,0,0,0,0,0,15,0
2943564751,1,1,1,1,0,65,0
5599610541,0,0,0,0,0,21,0
5853058744,1,1,1,0,0,5,0
7196373329,1,0,0,0,1,35,1
6522156542,1,0,0,0,1,15,0
8025188937,1,0,0,0,1,16,0
3746450230,0,0,0,0,1,1,1
4510216323,0,0,0,0,1,13,1
5587531659,1,0,1,0,0,24,0
3555417929,1,1,0,0,1,1,1
2677498246,1,0,0,0,0,7,0
8771526139,1,0,0,0,0,10,0
3984560556,1,1,1,1,0,72,0
5518265629,1,0,0,0,0,13,1
1447376851,1,0,0,0,0,1,1
3704455763,1,1,0,0,0,1,1
8939231543,0,0,0,0,1,11,1
6441205863,1,1,1,1,0,66,0
2585131164,0,0,1,0,1,39,1
4934242154,1,1,0,0,1,26,1
8041637933,1,0,0,0,1,35,0
6703217333,0,1,1,1,0,72,1
3890261557,0,0,0,0,1,33,1
7750578347,0,1,1,0,0,63,0
4718346129,1,1,1,1,0,72,0
3582303362,1,1,1,0,0,32,0
2112367961,0,0,0,0,0,43,0
4385070564,0,0,0,0,0,25,1
3057197659,0,0,0,0,1,10,0
1783311649,1,1,1,1,0,69,0
6500498757,0,0,0,0,1,18,1
1649358761,1,0,0,0,1,1,1
6527213228,0,0,0,0,1,15,1
6618307563,1,0,0,0,0,4,1
5287114229,0,0,0,0,0,32,0
1176092123,0,0,0,0,1,16,0
4228623536,1,1,1,1,0,72,0
8985617962,1,1,0,1,0,8,0
1167194635,0,1,1,0,0,65,1
3197234846,1,1,0,0,0,8,0
2621397048,1,0,0,0,1,4,1
3999384444,1,0,0,1,0,51,0
5176663152,0,0,1,0,0,50,0
5000169144,1,0,1,0,0,54,0
4848574759,0,0,0,0,1,15,1
2297475529,0,0,0,0,0,34,0
1775690956,0,0,0,0,0,54,0
4760155653,1,0,1,0,0,39,1
6313412863,0,1,0,0,0,55,0
1029443261,1,1,0,1,0,28,0
3735592643,0,0,0,0,1,26,1
7033176522,0,1,0,0,0,71,0
7345655322,0,0,0,0,1,9,0
1639009029,1,0,0,0,0,29,0
4450263254,0,1,0,1,0,70,0
7861233657,1,0,1,0,0,48,1
3082436560,1,1,1,0,0,13,1
2270262829,1,1,0,1,0,55,0
6634637749,0,0,0,0,1,4,1
6034650365,1,1,1,1,0,63,1
8202550853,1,0,0,0,0,4,1
5395183651,0,1,1,1,0,65,1
5840331335,1,1,1,0,0,63,0
6982257059,0,0,0,0,0,39,1
5744302956,0,1,0,1,0,68,0
1462330860,1,1,0,0,0,1,1
6190272740,0,1,0,0,0,63,0
2607352659,1,1,1,0,0,16,0
7819064833,0,0,0,0,1,2,1
7024564359,0,0,0,0,1,42,1
4963603055,0,1,1,1,0,70,1
